2016-01-11T22:08:29Z,b'Clinton Calls on White House to Stop Deportation Raids',b'By THE ASSOCIATED PRESS',b'Hillary Clinton is calling on the Obama administration to end raids aimed at deporting Central Americans who entered the United States illegally.',126,NA
2016-01-11T18:57:05Z,"b""White Supremacists, in Campaign Calls for Trump, Say: 'We Don't Need Muslims'""",b'By REUTERS',"b'A white supremacist group said it has placed thousands of automated phone calls in Iowa urging voters to back billionaire Donald Trump\'s bid for the Republican presidential nomination because ""we don\'t need Muslims.""'",759,NA
2016-01-11T18:38:27Z,b'Exclusive: State Attorneys General Joining Probe of Health Insurer Mergers',b'By REUTERS',"b""About 15 state attorneys general have joined the Justice Department's probe of two big insurance mergers, according to people familiar with the matter, increasing the scrutiny on proposed deals that would reduce the number of nationwide health insurers to three from five.""",656,NA
2016-01-11T17:55:58Z,b'Julian Castro Warns Latinos Would Suffer if G.O.P. Abandons Health Law',b'By JOHN CORRALES',,311,NA
2016-01-11T16:53:02Z,b'Judge Dismisses Pair of Lawsuits Arising From Clinton Emails',b'By THE ASSOCIATED PRESS',"b""A federal judge has dismissed a pair of lawsuits arising from Democratic presidential candidate Hillary Clinton's use of a personal email server as secretary of state.""",132,NA
2016-01-11T16:18:56Z,b'Secret Service Agent Recovering From Car Crash Gets Married',b'By THE ASSOCIATED PRESS',"b""A Secret Service agent severely injured in a car crash in New Hampshire last month has married his fiancee at a Boston hospital where he's being treated.""",133,NA
2016-01-11T16:03:44Z,b'Hillary Clinton Confronts Bernie Sanders as Polls Show Her Lead in Iowa Narrowing',b'By ALAN RAPPEPORT',,968,"['Clinton, Hillary Rodham', 'Sanders, Bernard']"
2016-01-11T14:51:52Z,"b""Obama's State of the Union Address Seeks to Frame 2016 Race""",b'By THE ASSOCIATED PRESS',"b""President Barack Obama's final State of the Union address will unmistakably attempt to frame the choice facing Americans as they select his successor, doling out an optimistic vision of the country's future in contrast with what he sees as the pessimism that's pervasive in the Republican primary.""",762,NA
2016-01-11T14:31:31Z,b'Clinton Confronts Rival Sanders as Iowa Polls Tighten',b'By THE ASSOCIATED PRESS',"b'Hillary Clinton has spent much of her 2016 presidential campaign looking past Democratic rival Bernie Sanders, focusing instead on Republicans and the November general election. No longer.'",957,NA
2016-01-11T14:21:05Z,b'Clinton Seeks Surcharge Tax on Wealthiest Tier of Americans',b'By REUTERS',b'U.S. Democratic presidential candidate Hillary Clinton on Monday proposed a 4 percent tax on the wealthiest sliver of taxpayers who earn more than $5 million per year.',357,NA
2016-01-11T14:02:39Z,b'House Votes to Strengthen Government Records Law',b'By THE ASSOCIATED PRESS',"b'The House approved legislation Monday making it easier to obtain government records, as a new congressional report concluded that the freedom of information process under the Obama administration is broken and in need of serious change.'",611,NA
2016-01-11T12:17:42Z,"b""Inside the New Hampshire Pitch to Those Who Don't Want Trump""",b'By THE ASSOCIATED PRESS',"b'For all the passionate support Donald Trump has amassed in New Hampshire, many Republicans and independent voters are just as passionate about not voting for Donald Trump.'",1430,NA
2016-01-11T12:11:14Z,b'FBI Expanding Investigation of Clinton Private Email Use: Fox',b'By REUTERS',"b""The FBI is widening its investigation of Democratic presidential candidate Hillary Clinton's use of a private email account while she was U.S. secretary of state to determine whether any public corruption laws were violated, Fox News reported on Monday.""",255,NA
2016-01-11T07:00:51Z,b'Two Debates Set the Course for a Contentious Final Sprint',b'By MAGGIE HABERMAN',,267,"['Charleston (SC)', 'Debates (Political)']"
2016-01-11T06:30:05Z,b'Marco Rubio Continues a General Election Approach to Primaries',b'By JEREMY W. PETERS',,283,"['Rubio, Marco', 'Florida']"
2016-01-11T03:35:09Z,"b'State of Union in 2016: Strong Job Market, Middling Economy'",b'By THE ASSOCIATED PRESS',b'President Barack Obama delivers his final State of the Union address on Tuesday night to a nation whose economy is far sturdier than it was when he took office in 2009.',862,NA
2016-01-11T00:00:00Z,"b'Your Monday Briefing: Hillary Clinton, Golden Globes, David Bowie'",b'By ADEEL HASSAN',b'Here\xe2\x80\x99s what you need to know to start your day.',1123,NA
